date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:33:40	25210/25210	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:34%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/introduction	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/introduction.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:33:43	25352/25352	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:36%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-1-youll-need-know	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-1-youll-need-know.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:33:45	25376/25376	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:39%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-2-functional-harmony-workshop	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-2-functional-harmony-workshop.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:33:48	25335/25335	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:41%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-3-chord-sequence-analysis	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-3-chord-sequence-analysis.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:33:50	25263/25263	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:43%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-4-2-feel	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-4-2-feel.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:33:52	25331/25331	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:46%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-5-walking-bass-lines-1	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-5-walking-bass-lines-1.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:33:54	25339/25339	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:48%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-6-walking-bass-lines-2	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-6-walking-bass-lines-2.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:33:57	25397/25397	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:50%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-7-ii-v-walking-bass-vocabulary	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-7-ii-v-walking-bass-vocabulary.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:33:59	25392/25392	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:52%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-8-static-walking-bass-vocabulary	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-8-static-walking-bass-vocabulary.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:34:01	25331/25331	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:55%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-9-mastering-ghost-notes	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-9-mastering-ghost-notes.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:34:03	25292/25292	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:57%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-10-latin-rhythms	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-10-latin-rhythms.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:34:05	25307/25307	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:33:59%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-11-soloing-workshop	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-11-soloing-workshop.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:34:08	25310/25310	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:01%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-12-intros-outros	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-12-intros-outros.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:34:11	25310/25310	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:04%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-13-common-terminology	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/lesson-13-common-terminology.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:34:13	25163/25163	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:07%20GMT	http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists/course-wrap-up.html	(from http://www.scottsbasslessons.com/courses/beginning-jazz-survival-guide-bassists)
01:34:14	20370/20370	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202016%2009:15:41%20GMT	http://www.scottsbasslessons.com/wp-content/uploads/2016/10/Phil-Man-Chord-Tone-1.jpg	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/uploads/2016/10/Phil-Man-Chord-Tone-1.jpg	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:16	2618/2618	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2018:34:10%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fmasterclass-chord-tone-concepts-phil-mann	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed69a4.json	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2018:34:10%20GMT	http://www.scottsbasslessons.com/?p=15119	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index9efb.html	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:18	2754/2754	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2018:34:11%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fmasterclass-chord-tone-concepts-phil-mann&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedc53b	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:21	23384/23384	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:14%20GMT	http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-1-major-minor-triads	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-1-major-minor-triads.html	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:22	34506/34506	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jun%202015%2017:09:05%20GMT	http://www.scottsbasslessons.com/wp-content/uploads/2015/04/faculty-philmann-161x160.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/uploads/2015/04/faculty-philmann-161x160.png	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:23	23443/23443	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:17%20GMT	http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-2-diminished-augmented-triads	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-2-diminished-augmented-triads.html	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:26	23415/23415	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:19%20GMT	http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-3-major7-minor7-arpeggios	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-3-major7-minor7-arpeggios.html	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:28	23447/23447	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:21%20GMT	http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-4-dominant7-minor7b5-arpeggios	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-4-dominant7-minor7b5-arpeggios.html	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:30	23395/23395	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:24%20GMT	http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-5-timing-metronome-work	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-5-timing-metronome-work.html	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:33	23447/23447	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:26%20GMT	http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-6-harmonised-major-scale-chromatic	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-6-harmonised-major-scale-chromatic.html	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:36	23354/23354	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:29%20GMT	http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-7-ii-v-chromatic	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-7-ii-v-chromatic.html	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:38	23330/23330	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:31%20GMT	http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-8-standards-inversions	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann/lesson-8-standards-inversions.html	(from http://www.scottsbasslessons.com/courses/masterclass-chord-tone-concepts-phil-mann)
01:34:39	19010/19010	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Nov%202016%2013:15:57%20GMT	http://www.scottsbasslessons.com/wp-content/uploads/2016/11/Phil-Man-Chord-Tone-2.jpg	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/uploads/2016/11/Phil-Man-Chord-Tone-2.jpg	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:34:40	2592/2592	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2018:34:34%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fchord-tone-concepts-volume-2	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedc2d3.json	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:34:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2018:34:34%20GMT	http://www.scottsbasslessons.com/?p=15418	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index6e10.html	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:34:42	2728/2728	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2018:34:36%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fchord-tone-concepts-volume-2&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed3d87	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:34:44	23432/23432	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:38%20GMT	http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-1-major7-minor7-inversion-studies	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-1-major7-minor7-inversion-studies.html	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:34:46	23447/23447	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:40%20GMT	http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-2-dominant7-minor7b5-inversion-studies	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-2-dominant7-minor7b5-inversion-studies.html	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:34:48	23341/23341	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:42%20GMT	http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-3-permutation-exercises	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-3-permutation-exercises.html	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:34:51	23388/23388	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:44%20GMT	http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-4-permutations-within-inversions	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-4-permutations-within-inversions.html	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:34:53	23420/23420	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:46%20GMT	http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-5-permutations-cycle-4ths	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-5-permutations-cycle-4ths.html	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:34:55	23503/23503	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:49%20GMT	http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-6-permutations-applied-ii-v-chord-progressions	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-6-permutations-applied-ii-v-chord-progressions.html	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:34:58	23437/23437	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:51%20GMT	http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-7-permutations-applied-autumn-leaves	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-7-permutations-applied-autumn-leaves.html	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:35:01	23403/23403	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2018:34:54%20GMT	http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-8-walking-bass-inversions-chromaticism	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2/lesson-8-walking-bass-inversions-chromaticism.html	(from http://www.scottsbasslessons.com/courses/chord-tone-concepts-volume-2)
01:35:01	16998/16998	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202017%2011:08:05%20GMT	http://www.scottsbasslessons.com/wp-content/uploads/2017/02/slap.jpg	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/uploads/2017/02/slap.jpg	(from http://www.scottsbasslessons.com/courses/slap-bass-fundamentals-phil-mann)
01:35:03	2592/2592	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2018:34:57%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fslap-bass-fundamentals-phil-mann	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embeda660.json	(from http://www.scottsbasslessons.com/courses/slap-bass-fundamentals-phil-mann)
